time,country,new_cases,total_cases,total_cases_per_million,vaccinated,vaccinated_rate,vaccinated_fully_rate,fatality_rate
2021-12-18,Ukraine,7806,3780000,86997.53,14380000,0.3307,0.2987,0.026099999999999998
2021-12-18,United Arab Emirates,0,743586,74424.96,9890000,0.9899,0.9028,0.0029
2021-12-18,United Kingdom,89074,11300000,165687.92,51460000,0.7545000000000001,0.6893,0.013000000000000001
2021-12-18,United States,76429,50810000,152607.64,241080000,0.7261,0.6118,0.0159
2021-12-18,Upper middle income,100097,84650000,33675.77,1920000000,0.7653,0.7084,0.0264
2021-12-18,Uruguay,356,404255,115993.51,2760000,0.7929999999999999,0.7665000000000001,0.0152
2021-12-18,Uzbekistan,161,196900,5802.14,18480000,0.5445,0.3272,0.0074
2021-12-18,Vanuatu,0,7,22.26,102308,0.32530000000000003,0.1603,0.1429
2021-12-18,Vatican,0,27,33251.23,,,,
2021-12-18,Venezuela,386,440784,15355.68,18390000,0.6408,0.4044,0.012
2021-12-18,Vietnam,15895,1520000,15528.02,75700000,0.7711,0.5744,0.019299999999999998
2021-12-18,Wallis and Futuna,0,454,40923.02,6016,0.5423,0.5339,0.0154
2021-12-18,World,575549,274280000,34828.82,4470000000,0.5677,0.4739,0.0195
2021-12-18,Yemen,5,10097,331.15,556652,0.0183,0.012,0.1957
2021-12-18,Zambia,1039,215472,11388.19,,,0.0506,0.0171
2021-12-18,Zimbabwe,0,189567,12560.62,4050000,0.2682,0.203,0.0252
2021-12-19,Afghanistan,42,157787,3960.97,4139999,0.10400000000000001,0.0942,0.04650000000000001
2021-12-19,Africa,29124,9190000,6687.53,178930000,0.1303,0.085,0.0245
2021-12-19,Albania,228,205777,71626.08,1120000,0.3896,0.35100000000000003,0.0154
2021-12-19,Algeria,262,214592,4809.69,7060000,0.1583,0.1257,0.0288
2021-12-19,Andorra,0,20549,265648.84,57085,0.738,0.6644,0.006500000000000001
2021-12-19,Angola,70,65938,1943.15,7420000,0.2188,0.1103,0.0264
2021-12-19,Anguilla,0,1592,105256.20,10079,0.6664,0.6098,0.0025
2021-12-19,Antigua and Barbuda,0,4198,42520.86,62154,0.6295000000000001,0.5926,0.0279
2021-12-19,Argentina,3254,5390000,118180.24,37620000,0.8249,0.6940000000000001,0.0217
2021-12-19,Armenia,130,343636,115775.33,903661,0.3045,0.21660000000000001,0.023
2021-12-19,Aruba,29,16807,156789.03,84345,0.7868,0.7342,0.010700000000000001
2021-12-19,Asia,74326,83620000,17874.19,3060000000,0.6545000000000001,0.5439,0.0149
2021-12-19,Australia,4031,254682,9875.91,20330000,0.7883,0.7582,0.0084
2021-12-19,Austria,2242,1250000,138187.67,6570000,0.7262000000000001,0.7012999999999999,0.0108
2021-12-19,Azerbaijan,921,610318,59698.47,5140000,0.5029,0.45399999999999996,0.0134
2021-12-19,Bahamas,0,22995,57934.46,155709,0.3923,0.3713,0.031
2021-12-19,Bahrain,89,278499,159297.49,1200000,0.6838,0.6688,0.005
2021-12-19,Bangladesh,211,1580000,9507.22,87550000,0.5264,0.26899999999999996,0.0177
